USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,ANALYSIS,PEAK_TIME
2.585934e+22,101.717,-0.00589835,5373.794,15.512,1481.957,44.842,-0.01576168,34.921,102.017,-0.09597697,30902780000000.0,5673172000000.0,2.80684e+23,28.363,992.623535,4.109,231.941,3941,12030,"[{'isMostAccurate': True, 'time21_5': '2014-04-10T10:00Z', 'latitude': 12.0, 'longitude': 41.0, 'halfAngle': 28.0, 'speed': 440.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This CME is very faint and the measurements are based on POS measurements done using STEREOCat tool and  the Ice Cream Cone Calculator Tool for SOHO only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-10T18:49Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5188/-1', 'enlilList': [{'modelCompletionTime': '2014-04-10T13:19Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5186/-1', 'impactList': None, 'cmeIDs': ['2014-04-10T00:48:00-CME-001']}]}]",2014.04.09_12:48_TAI
2.41118e+22,71.235,0.00099498,8851.567,31.126,1231.072,39.094,0.00220807,43.671,72.573,-0.08335356,23684340000000.0,4334624000000.0,4.331464e+23,36.98,588.895691,4.241,36.66,3985,12032,"[{'isMostAccurate': True, 'time21_5': '2014-04-10T21:52Z', 'latitude': 12.0, 'longitude': -42.0, 'halfAngle': 12.0, 'speed': 212.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'These measurements are the POS speed and Projection Boundary Time.  The longitude and latitude are the measurements of the possible visible filament eruption location (data gap in STA makes it difficult to know CME start time).', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-10T20:21Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5191/-1', 'enlilList': []}]",2014.04.09_16:24_TAI
8.064647e+21,128.713,-0.003445,6451.827,27.236,1029.425,77.412,-0.00945393,46.897,133.198,0.05827751,19181070000000.0,2174017000000.0,1.123734e+23,36.559,483.569824,4.303,45.181,3999,12036,"[{'isMostAccurate': True, 'time21_5': '2014-04-14T19:44Z', 'latitude': -29.0, 'longitude': -4.0, 'halfAngle': 29.0, 'speed': 396.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This CME may be associated with a C3.3 flare that started on 2014-04-14T12:17Z from AR 2036.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-14T19:30Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5210/-1', 'enlilList': [{'modelCompletionTime': '2014-04-14T16:11Z', 'au': 2.0, 'estimatedShockArrivalTime': '2014-04-17T12:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': True, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5214/-1', 'impactList': None, 'cmeIDs': ['2014-04-14T13:24:00-CME-001']}]}]",2014.04.14_01:24_TAI
2.906767e+22,98.969,0.00324344,9857.394,49.297,2523.739,64.745,0.00803517,55.656,101.74,0.1147897,53673500000000.0,3044689000000.0,6.551026e+23,46.911,1533.56189,4.48,162.308,3999,12037,"[{'isMostAccurate': True, 'time21_5': '2014-04-18T02:32Z', 'latitude': -46.0, 'longitude': 51.0, 'halfAngle': 34.0, 'speed': 744.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'measurement based on C3 images and a longitude of ~50 (assuming source is filament). STA and C3 images combined give long ~90 - too far west!', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-18T04:03Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5244/-1', 'enlilList': [{'modelCompletionTime': '2014-04-18T00:41Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5257/-1', 'impactList': None, 'cmeIDs': ['2014-04-18T00:12:00-CME-001']}]}]",2014.04.17_12:12_TAI
4.835851e+22,112.662,0.0069617,4701.652,17.086,3370.301,53.967,0.01888124,37.173,115.166,-0.20062771,68074560000000.0,20232930000000.0,4.537829e+23,30.22,2531.581299,4.626,505.935,4000,12038,"[{'isMostAccurate': True, 'time21_5': '2014-04-22T13:48Z', 'latitude': 63.0, 'longitude': 10.0, 'halfAngle': 21.0, 'speed': 240.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-22T13:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5284/-1', 'enlilList': []}]",2014.04.21_09:28_TAI
8.760975e+22,89.497,0.00132486,9568.668,30.339,5460.652,47.751,0.0027701,43.327,96.562,-0.07062262,108188400000000.0,14173980000000.0,1.610602e+24,37.057,3142.15918,4.934,167.914,4197,12085,"[{'isMostAccurate': True, 'time21_5': '2014-06-13T06:13Z', 'latitude': -51.0, 'longitude': 40.0, 'halfAngle': 12.0, 'speed': 285.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'based on STA only and using flare source as location, should be remeasured with additional images', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-13T00:33Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5766/-1', 'enlilList': []}]",2014.06.12_06:39_TAI
7.942712e+21,121.735,-0.00890371,3356.198,21.261,674.704,64.73,-0.03011108,42.521,122.382,0.35514995,14656040000000.0,3153675000000.0,6.15715e+22,33.01,607.022034,3.386,122.987,4252,12093,"[{'isMostAccurate': True, 'time21_5': '2014-06-21T05:00Z', 'latitude': -16.0, 'longitude': -29.0, 'halfAngle': 35.0, 'speed': 250.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-21T19:47Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5846/-1', 'enlilList': [{'modelCompletionTime': '2014-06-21T19:36Z', 'au': 2.0, 'estimatedShockArrivalTime': '2014-06-24T20:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5844/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2014-06-22T19:52Z'}], 'cmeIDs': ['2014-06-20T12:24:00-CME-001', '2014-06-21T05:36:00-CME-001']}]}]",2014.06.20_00:24_TAI
8.843013e+21,85.022,0.00348364,4292.1,16.953,465.605,40.121,0.00838681,35.214,86.608,-0.28373545,8076968000000.0,2276525000000.0,7.191815e+22,27.124,191.104874,3.604,43.946,4344,12113,"[{'isMostAccurate': True, 'time21_5': '2014-07-09T00:26Z', 'latitude': 27.0, 'longitude': -90.0, 'halfAngle': 24.0, 'speed': 270.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-08T17:30Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5952/-1', 'enlilList': [{'modelCompletionTime': '2014-07-08T19:50Z', 'au': 2.0, 'estimatedShockArrivalTime': '2014-07-12T00:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': True, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5955/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'Mars', 'arrivalTime': '2014-07-12T11:14Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'Spitzer', 'arrivalTime': '2014-07-10T21:27Z'}], 'cmeIDs': ['2014-07-08T16:54:00-CME-001', '2014-07-08T09:48:00-CME-001']}, {'modelCompletionTime': '2014-07-08T22:05Z', 'au': 5.5, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5956/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'Mars', 'arrivalTime': '2014-07-12T03:19Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'Spitzer', 'arrivalTime': '2014-07-10T19:16Z'}], 'cmeIDs': ['2014-07-08T16:54:00-CME-001', '2014-07-08T09:48:00-CME-001']}, {'modelCompletionTime': '2014-07-09T02:28Z', 'au': 2.0, 'estimatedShockArrivalTime': '2014-07-12T09:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 4, 'isEarthGB': True, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5959/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'Mars', 'arrivalTime': '2014-07-13T01:14Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'Spitzer', 'arrivalTime': '2014-07-11T05:41Z'}], 'cmeIDs': ['2014-07-08T16:54:00-CME-001', '2014-07-08T09:48:00-CME-001']}]}]",2014.07.07_21:48_TAI
1.377514e+22,118.076,0.00236926,2227.813,8.035,994.299,50.518,0.00929464,32.4,117.799,0.3995623,23051900000000.0,5091720000000.0,6.933859e+22,26.517,777.041077,3.197,55.526,4344,12113,"[{'isMostAccurate': True, 'time21_5': '2014-07-11T16:47Z', 'latitude': 51.0, 'longitude': -63.0, 'halfAngle': 16.0, 'speed': 266.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'Very slow CME, has a second wave later in the day. The measurements listed here are from that second wave from 2014-07-11T04:17:00-CME-001', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-07-11T18:35Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5986/-1', 'enlilList': []}]",2014.07.10_11:12_TAI
4.573174e+21,110.776,0.00234251,5813.591,21.988,251.291,53.781,0.00568733,39.11,111.01,-0.05341863,5265494000000.0,1596091000000.0,5.274018e+22,32.064,165.077988,3.362,16.002,4375,12119,[],2014.07.22_20:12_TAI
